branch	commit	date	author	parent_count	is_merge	topic	subject	first_parent	changed_files	additions	deletions	binary_files	top_subsystems	top_components	feature_cluster	classification_source	recommended_disposition	decision_rationale
niffler	947f47a0254816bf8c3e2e15089cdff791d2c193	2026-08-02T16:22:05+08:00	钢之AI 术师	1	no	other	test(gateway): 防止固定分钟限流测试跨桶抖动	a842a767d0b2200047cad5a65f869a883e4daf9f	1	12	13	0	tests:1	apps/aether-gateway:1	testing_ci_build	subject_rule	KEEP_REBASE	保留业务回归意图，按迁移后文件与接口重写测试
niffler	9672b38829f46ac5dbe5d9feee819b29e2c918a2	2026-08-02T17:50:09+08:00	钢之AI 术师	2	yes	other	Merge pull request #24 from ryfineZ/fix/stabilize-gateway-rate-limit-test-20260802	a842a767d0b2200047cad5a65f869a883e4daf9f	1	12	13	0	tests:1	apps/aether-gateway:1	integration_merge	commit_shape	HISTORY_ONLY	合并提交只作历史索引，不作为可重放补丁
niffler	fac7862dc76e1baf0f76f165bd67c1068e53839a	2026-08-02T18:51:31+08:00	钢之AI 术师	2	yes	other	Merge pull request #23 from ryfineZ/test	38aa08498952e0eda9afbd76e5c946aa42159664	26	2889	575	0	usage_observability:15,data_storage:6,billing_wallet:2,provider_protocol:1,gateway_other:1	crates/aether-data:17,apps/aether-gateway:6,crates/aether-data-contracts:2,docs:1	integration_merge	commit_shape	HISTORY_ONLY	合并提交只作历史索引，不作为可重放补丁
niffler	fc6b56e1ac9cf8a4de8afb8411f4f9036aa61016	2026-08-03T03:43:24+08:00	ryfineZ	1	no	other	feat(platform): 同步网关容错与生产运维	fac7862dc76e1baf0f76f165bd67c1068e53839a	58	5619	94	0	delivery_operations:12,provider_protocol:11,data_storage:8,gateway_other:5,repository_other:4	scripts:17,apps/aether-gateway:16,docs:9,frontend/src/features:6,crates/aether-data:3	platform_bundle_20260803	manual	KEEP_REBASE	混合提交必须按流式容错、价格和生产运维拆分
niffler	635b60df7f092a586a55cd1362fd6df52e8e5fc9	2026-08-03T03:53:47+08:00	ryfineZ	1	no	other	fix(data): 简化账号标识判断	fc6b56e1ac9cf8a4de8afb8411f4f9036aa61016	3	7	6	0	repository_other:2,usage_observability:1	crates/aether-data:1,progress.md:1,task_plan.md:1	provider_pool_management	subject_rule	KEEP_REBASE	保留运营能力，迁入上游调度、缓存和批量接口
niffler	97caacc5505e9056b74c65311fea8a14ae6ddc01	2026-08-03T04:03:17+08:00	ryfineZ	1	no	billing_wallet	test(billing): 调整单元测试模块位置	635b60df7f092a586a55cd1362fd6df52e8e5fc9	3	29	25	0	repository_other:2,billing_wallet:1	crates/aether-billing:1,progress.md:1,task_plan.md:1	testing_ci_build	subject_rule	KEEP_REBASE	保留业务回归意图，按迁移后文件与接口重写测试
niffler	e46514968fe766426d98bfd3f8039502fb1ab35e	2026-08-03T04:15:08+08:00	钢之AI 术师	2	yes	provider_protocol	Merge pull request #25 from ryfineZ/codex/sync-local-remote-production-20260803	9672b38829f46ac5dbe5d9feee819b29e2c918a2	57	5619	89	0	delivery_operations:12,provider_protocol:11,data_storage:8,gateway_other:5,repository_other:4	scripts:17,apps/aether-gateway:16,docs:9,frontend/src/features:6,crates/aether-data:2	integration_merge	commit_shape	HISTORY_ONLY	合并提交只作历史索引，不作为可重放补丁
niffler	621c53ef1a2d2f7e190546a3f5b8a773650f9d4f	2026-08-03T09:48:54+08:00	钢之AI 术师	2	yes	other	Merge pull request #26 from ryfineZ/test	fac7862dc76e1baf0f76f165bd67c1068e53839a	57	5619	89	0	delivery_operations:12,provider_protocol:11,data_storage:8,gateway_other:5,repository_other:4	scripts:17,apps/aether-gateway:16,docs:9,frontend/src/features:6,crates/aether-data:2	integration_merge	commit_shape	HISTORY_ONLY	合并提交只作历史索引，不作为可重放补丁
niffler	f4017f36179444f155994b75ffec7689f3936faa	2026-08-04T02:36:22+08:00	ryfineZ	1	no	provider_protocol	feat(gateway): 增加分组提示词并修复 Responses 兼容	621c53ef1a2d2f7e190546a3f5b8a773650f9d4f	42	3372	35	0	routing_scheduler:11,frontend_product:10,gateway_other:9,tests:4,repository_other:3	apps/aether-gateway:24,frontend/src/features:6,crates/aether-routing-core:2,docs:2,frontend/src/i18n:2	managed_prompts_groups	subject_rule	KEEP_REBASE	保留分组提示能力，按各协议原生角色重做
niffler	9b8f8e2d9774545cc900041d04df065bafb2a666	2026-08-04T17:13:53+08:00	g-dxw	2	yes	other	Merge pull request #27 from ryfineZ/main	e46514968fe766426d98bfd3f8039502fb1ab35e	42	3372	35	0	routing_scheduler:11,frontend_product:10,gateway_other:9,tests:4,repository_other:3	apps/aether-gateway:24,frontend/src/features:6,crates/aether-routing-core:2,docs:2,frontend/src/i18n:2	integration_merge	commit_shape	HISTORY_ONLY	合并提交只作历史索引，不作为可重放补丁
niffler	dbfe6869f7a1aca1bb279baba1bdda2da5d686b9	2026-08-05T04:40:06+08:00	ryfineZ	1	no	other	feat(groups): 按用户分组配置受管理提示词	f4017f36179444f155994b75ffec7689f3936faa	65	1320	995	0	data_storage:15,frontend_product:13,gateway_other:10,tests:8,routing_scheduler:7	apps/aether-gateway:27,crates/aether-data:19,frontend/src/features:8,crates/aether-routing-core:2,frontend/src/api:2	managed_prompts_groups	subject_rule	KEEP_REBASE	保留分组提示能力，按各协议原生角色重做
niffler	c5d349332c46dfa5126ab085fbf34a6aca81ff3b	2026-08-05T05:01:55+08:00	ryfineZ	1	no	other	test(admin): 补全分组提示词快照字段	dbfe6869f7a1aca1bb279baba1bdda2da5d686b9	1	1	0	0	usage_observability:1	crates/aether-admin:1	testing_ci_build	subject_rule	KEEP_REBASE	保留业务回归意图，按迁移后文件与接口重写测试
niffler	bbe000b3219de0971f1891bfe1eb3b54b27b8be2	2026-08-05T17:13:26+08:00	ryfineZ	1	no	auth_security	fix(oauth): 兼容嵌套 ChatGPT 授权文件	c5d349332c46dfa5126ab085fbf34a6aca81ff3b	3	186	13	0	provider_protocol:2,documentation:1	frontend/src/features:2,docs:1	provider_oauth_import	subject_rule	KEEP_REBASE	保留外部格式兼容，转换到上游最新凭证契约
niffler	93b58c3a712eb02d9d991fa8b45771891f6b7fe2	2026-08-05T17:15:18+08:00	ryfineZ	2	yes	auth_security	Merge remote-tracking branch 'origin/test' into codex/fix-nested-chatgpt-auth-import	bbe000b3219de0971f1891bfe1eb3b54b27b8be2	0	0	0	0			integration_merge	commit_shape	HISTORY_ONLY	合并提交只作历史索引，不作为可重放补丁
niffler	f3a4c5f1be8e73725d6f5cbc6d7ee515e3609669	2026-08-05T17:27:03+08:00	钢之AI 术师	2	yes	auth_security	Merge pull request #28 from ryfineZ/codex/fix-nested-chatgpt-auth-import	9b8f8e2d9774545cc900041d04df065bafb2a666	69	1507	1008	0	data_storage:15,frontend_product:13,gateway_other:10,tests:8,routing_scheduler:7	apps/aether-gateway:27,crates/aether-data:19,frontend/src/features:10,crates/aether-routing-core:2,docs:2	integration_merge	commit_shape	HISTORY_ONLY	合并提交只作历史索引，不作为可重放补丁
niffler	682d2fd696d3f344e5bf5de2fb45490ab9050f35	2026-08-05T17:55:36+08:00	钢之AI 术师	2	yes	other	Merge pull request #29 from ryfineZ/test	c5d349332c46dfa5126ab085fbf34a6aca81ff3b	3	186	13	0	provider_protocol:2,documentation:1	frontend/src/features:2,docs:1	integration_merge	commit_shape	HISTORY_ONLY	合并提交只作历史索引，不作为可重放补丁
niffler	3f34841cca9769aa5faa295c679c28e953eb4e48	2026-08-05T21:09:30+08:00	g-dxw	1	no	provider_protocol	feat(gateway): support direct OpenAI Images passthrough	f3a4c5f1be8e73725d6f5cbc6d7ee515e3609669	10	761	27	0	routing_scheduler:5,provider_protocol:2,gateway_other:1,tests:1,stream_execution:1	apps/aether-gateway:8,crates/aether-ai-formats:1,frontend/src/features:1	codex_responses_images	subject_rule	KEEP_REBASE	保留产品能力，与上游最终协议状态机做语义合并
niffler	a42034e73bd0b4155f909130dde1c7653e2af3b9	2026-08-05T21:09:37+08:00	g-dxw	1	no	auth_security	feat(frontend): allow bearer auth for custom provider keys	3f34841cca9769aa5faa295c679c28e953eb4e48	2	74	1	0	provider_protocol:2	frontend/src/features:2	provider_oauth_import	subject_rule	KEEP_REBASE	保留外部格式兼容，转换到上游最新凭证契约
niffler	ce8e8f8501ba7e3d602d2baa7efc076e49ab41be	2026-08-05T21:28:21+08:00	g-dxw	2	yes	provider_protocol	Merge pull request #30 from g-dxw/codex/featrue-dramaclaw-import	f3a4c5f1be8e73725d6f5cbc6d7ee515e3609669	12	835	28	0	routing_scheduler:5,provider_protocol:4,gateway_other:1,tests:1,stream_execution:1	apps/aether-gateway:8,frontend/src/features:3,crates/aether-ai-formats:1	integration_merge	commit_shape	HISTORY_ONLY	合并提交只作历史索引，不作为可重放补丁
niffler	fc60b742664435fdf2ab9718d9f4401c234299e0	2026-08-05T21:40:55+08:00	g-dxw	1	no	provider_protocol	fix(gateway): close OpenAI Images passthrough blockers	a42034e73bd0b4155f909130dde1c7653e2af3b9	2	227	11	0	routing_scheduler:1,tests:1	apps/aether-gateway:2	codex_responses_images	subject_rule	KEEP_REBASE	保留产品能力，与上游最终协议状态机做语义合并
niffler	d13c5fff6320f68fe2ec11d40b421e881ce2c19a	2026-08-05T22:42:53+08:00	g-dxw	2	yes	provider_protocol	Merge pull request #31 from g-dxw/codex/featrue-dramaclaw-import	ce8e8f8501ba7e3d602d2baa7efc076e49ab41be	2	227	11	0	routing_scheduler:1,tests:1	apps/aether-gateway:2	integration_merge	commit_shape	HISTORY_ONLY	合并提交只作历史索引，不作为可重放补丁
niffler	6e8bd690e17ab87d493327c0de4cd5aa7e532a29	2026-08-06T02:48:25+08:00	ryfineZ	1	no	routing_scheduler	feat(pool): 增加账号测试与额度重置	93b58c3a712eb02d9d991fa8b45771891f6b7fe2	25	1534	31	0	provider_protocol:10,frontend_product:8,gateway_other:3,auth_security:3,tests:1	apps/aether-gateway:11,crates/aether-provider-pool:3,frontend/src/api:3,frontend/src/features:2,frontend/src/i18n:2	provider_pool_management	subject_rule	KEEP_REBASE	保留运营能力，迁入上游调度、缓存和批量接口
niffler	d5ecd7aa316b96977a1799dbe6fb8a1a41bd14d9	2026-08-06T02:48:31+08:00	ryfineZ	2	yes	auth_security	Merge remote-tracking branch 'origin/main' into codex/fix-nested-chatgpt-auth-import	6e8bd690e17ab87d493327c0de4cd5aa7e532a29	0	0	0	0			integration_merge	commit_shape	HISTORY_ONLY	合并提交只作历史索引，不作为可重放补丁
niffler	df4c7a0c5d8d24b851985f2c01aade84d55be4dc	2026-08-06T06:20:10+08:00	ryfineZ	1	no	routing_scheduler	fix(pool): 补充额度刷新冷却提示	d5ecd7aa316b96977a1799dbe6fb8a1a41bd14d9	2	2	2	0	frontend_product:2	frontend/src/i18n:2	provider_pool_management	subject_rule	KEEP_REBASE	保留运营能力，迁入上游调度、缓存和批量接口
niffler	b0c6597e74def548d4a84d31c627f89930180a34	2026-08-06T06:45:43+08:00	ryfineZ	1	no	other	chore(ops): 添加 OVH 生产部署配置	df4c7a0c5d8d24b851985f2c01aade84d55be4dc	8	670	0	0	delivery_operations:4,tunnel_frontdoor:2,documentation:2	scripts:4,deploy:2,docs:2	release_deployment_operations	subject_rule	KEEP	Niffler 生产受保护发布和拓扑独立保留
niffler	6d7f71288dd4ec6e73bb0f8eaf1deff382d46058	2026-08-06T07:00:28+08:00	ryfineZ	1	no	provider_protocol	fix(ci): 修复 Codex 配额架构检查	b0c6597e74def548d4a84d31c627f89930180a34	1	2	4	0	auth_security:1	apps/aether-gateway:1	testing_ci_build	subject_rule	KEEP_REBASE	保留业务回归意图，按迁移后文件与接口重写测试
niffler	26b5e3056c3c93e63f82642697a8438839a950a2	2026-08-06T11:13:56+08:00	g-dxw	2	yes	other	chore: sync main back into test	d13c5fff6320f68fe2ec11d40b421e881ce2c19a	33	2201	30	0	provider_protocol:10,frontend_product:8,delivery_operations:4,gateway_other:3,auth_security:3	apps/aether-gateway:11,scripts:4,crates/aether-provider-pool:3,docs:3,frontend/src/api:3	integration_merge	commit_shape	HISTORY_ONLY	合并提交只作历史索引，不作为可重放补丁
niffler	378180f1d84c6202888a6d88d02e71d6260fc87e	2026-08-06T11:26:11+08:00	g-dxw	2	yes	provider_protocol	Merge pull request #33 from g-dxw/codex/sync-main-into-test-20260806	d13c5fff6320f68fe2ec11d40b421e881ce2c19a	33	2201	30	0	provider_protocol:10,frontend_product:8,delivery_operations:4,gateway_other:3,auth_security:3	apps/aether-gateway:11,scripts:4,crates/aether-provider-pool:3,docs:3,frontend/src/api:3	integration_merge	commit_shape	HISTORY_ONLY	合并提交只作历史索引，不作为可重放补丁
niffler	530a9507175fcc2b3533d81a51788e215e9bea56	2026-08-09T14:58:28+08:00	ryfineZ	1	no	other	feat(prompt): 优化用户分组提示词与运行记录	6d7f71288dd4ec6e73bb0f8eaf1deff382d46058	12	708	31	0	usage_observability:3,frontend_product:3,gateway_other:2,runtime_performance:2,auth_security:1	frontend/src/features:4,apps/aether-gateway:3,crates/aether-usage-runtime:2,frontend/src/i18n:2,docs:1	managed_prompts_groups	subject_rule	KEEP_REBASE	保留分组提示能力，按各协议原生角色重做
niffler	ed5e9016ebd9ccd757aa840d3ea265faecfae35c	2026-08-09T15:25:54+08:00	ryfineZ	1	no	delivery_operations	fix(ci): 修复提示词断言与依赖告警	530a9507175fcc2b3533d81a51788e215e9bea56	2	11	11	0	routing_scheduler:1,build_dependencies:1	apps/aether-gateway:1,frontend:1	testing_ci_build	subject_rule	KEEP_REBASE	保留业务回归意图，按迁移后文件与接口重写测试
niffler	ae5b8d6e55b8b5157d5e2492f3d25d977134509c	2026-08-10T05:35:15+08:00	ryfineZ	1	no	billing_wallet	fix(billing): 根治有限钱包持续透支	6d7f71288dd4ec6e73bb0f8eaf1deff382d46058	93	7710	1103	0	billing_wallet:28,routing_scheduler:13,data_storage:13,gateway_other:11,frontend_product:8	apps/aether-gateway:42,crates/aether-data:29,docs:5,frontend/src/views:5,crates/aether-data-contracts:4	billing_plans_wallet_payments	subject_rule	KEEP_REBASE	保留 Niffler 商业规则；以 8 月请求级准入和原子结算为基线
niffler	99615afa10a792b2c1c4ffa1a41b114af83044fd	2026-08-11T01:18:11+08:00	ryfineZ	1	no	billing_wallet	fix(billing): 套餐购买合并结清欠款	ae5b8d6e55b8b5157d5e2492f3d25d977134509c	24	1162	296	0	billing_wallet:16,frontend_product:4,gateway_other:2,data_storage:1,documentation:1	apps/aether-gateway:9,crates/aether-data:9,frontend/src/api:2,frontend/src/views:2,docs:1	billing_plans_wallet_payments	subject_rule	KEEP_REBASE	保留 Niffler 商业规则；以 8 月请求级准入和原子结算为基线
niffler	30d9c3aa4e2a8aa281eb3b60883919c114527c7d	2026-08-11T02:20:45+08:00	ryfineZ	2	yes	other	merge: 合并计费根治到发布分支	378180f1d84c6202888a6d88d02e71d6260fc87e	103	8681	1208	0	billing_wallet:37,routing_scheduler:13,data_storage:13,gateway_other:11,frontend_product:9	apps/aether-gateway:48,crates/aether-data:32,frontend/src/views:6,docs:5,crates/aether-data-contracts:4	integration_merge	commit_shape	HISTORY_ONLY	合并提交只作历史索引，不作为可重放补丁
niffler	baa2318868f1f22bf08a5e6e193e4073df650595	2026-08-11T02:24:29+08:00	ryfineZ	1	no	frontend_product	fix(frontend): 更新存在风险的生产依赖	30d9c3aa4e2a8aa281eb3b60883919c114527c7d	1	9	9	0	build_dependencies:1	frontend:1	testing_ci_build	subject_rule	KEEP_REBASE	保留业务回归意图，按迁移后文件与接口重写测试
niffler	fb74e03488ca46235abd334c798350370f6872df	2026-08-11T02:42:30+08:00	ryfineZ	1	no	other	fix(data): 补齐计费表统一结构	baa2318868f1f22bf08a5e6e193e4073df650595	6	425	53	0	data_storage:5,documentation:1	crates/aether-data:4,crates/aether-data-schema:1,docs:1	billing_plans_wallet_payments	subject_rule	KEEP_REBASE	保留 Niffler 商业规则；以 8 月请求级准入和原子结算为基线
niffler	8c362e48c9b881b5c2866b31163478063814e00b	2026-08-11T02:52:30+08:00	钢之AI 术师	2	yes	billing_wallet	Merge pull request #34 from ryfineZ/codex/billing-release-20260811	378180f1d84c6202888a6d88d02e71d6260fc87e	109	9115	1270	0	billing_wallet:37,data_storage:18,routing_scheduler:13,gateway_other:11,frontend_product:9	apps/aether-gateway:48,crates/aether-data:36,frontend/src/views:6,docs:5,crates/aether-data-contracts:4	integration_merge	commit_shape	HISTORY_ONLY	合并提交只作历史索引，不作为可重放补丁
niffler	c00b21321ee3627ce65773ad4a6df075177b6482	2026-08-11T03:03:55+08:00	ryfineZ	2	yes	other	chore: 同步 main 到 test	8c362e48c9b881b5c2866b31163478063814e00b	13	710	33	0	usage_observability:3,frontend_product:3,gateway_other:2,runtime_performance:2,auth_security:1	apps/aether-gateway:4,frontend/src/features:4,crates/aether-usage-runtime:2,frontend/src/i18n:2,docs:1	integration_merge	commit_shape	HISTORY_ONLY	合并提交只作历史索引，不作为可重放补丁
niffler	0680e5dc1b33be9cf2bd8a553dfb1a16dc5bf981	2026-08-11T03:16:27+08:00	钢之AI 术师	2	yes	provider_protocol	Merge pull request #35 from ryfineZ/codex/sync-main-into-test-20260811	8c362e48c9b881b5c2866b31163478063814e00b	13	710	33	0	usage_observability:3,frontend_product:3,gateway_other:2,runtime_performance:2,auth_security:1	apps/aether-gateway:4,frontend/src/features:4,crates/aether-usage-runtime:2,frontend/src/i18n:2,docs:1	integration_merge	commit_shape	HISTORY_ONLY	合并提交只作历史索引，不作为可重放补丁
niffler	908443291a2826b57286f56f1555fd10e922c0b3	2026-08-11T08:32:18+08:00	钢之AI 术师	2	yes	other	Merge pull request #36 from ryfineZ/test	ed5e9016ebd9ccd757aa840d3ea265faecfae35c	120	10158	1290	0	billing_wallet:37,data_storage:18,routing_scheduler:17,gateway_other:12,frontend_product:9	apps/aether-gateway:56,crates/aether-data:36,frontend/src/views:6,docs:5,crates/aether-data-contracts:4	integration_merge	commit_shape	HISTORY_ONLY	合并提交只作历史索引，不作为可重放补丁
